,id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low,gwnoa,gwnob,az_region,distance_km
4529,571303,ISR-2025-1-477-265,2025,True,Clear,1,234.0,234,Israel: Palestine,477.0,477,Government of Israel - Hamas,121.0,121,Government of Israel,209.0,209,Hamas,3,"""Wafa,2025-03-13,A child was killed by Israeli occupation forces east of Gaza."";""OCHA,2025-03-18,Humanitarian Situation Update #273 | Gaza Strip"";""Palestinian Centre For Human Rights,2025-03-16,Israel Persists in Genocide by Escalating Killings, Bombings, and Starvation in Gaza""",Wafa;OCHA;Palestinian Centre For Human Rights,2025-03-13;2025-03-18;2025-03-16,"A child was killed by Israeli occupation forces east of Gaza.;Humanitarian Situation Update #273 | Gaza Strip;Israel Persists in Genocide by Escalating Killings, Bombings, and Starvation in Gaza",Local sources; OCHA,1,Gaza town,"in the Al-Muntar area of ​​the Shuja'iyya neighborhood, east of Gaza City.",Gaza Strip,Gaza governorate,31.516667,34.45,POINT (34.45 31.516667),175389,Israel,666,Middle East,1,1,2025-03-13 00:00:00.000,2025-03-13 00:00:00.000,0,0,1,0,1,1,1,666,,israelcentral,69.97394873338341
4530,571307,ISR-2025-1-477-266,2025,True,Clear,1,234.0,234,Israel: Palestine,477.0,477,Government of Israel - Hamas,121.0,121,Government of Israel,209.0,209,Hamas,3,"""Wafa,2025-03-13,A child was killed and his mother was injured when the occupation forces bombed their tent in Beit Hanoun."";""OCHA,2025-03-18,Humanitarian Situation Update #273 | Gaza Strip"";""Palestinian Centre For Human Rights,2025-03-16,Israel Persists in Genocide by Escalating Killings, Bombings, and Starvation in Gaza""",Wafa;OCHA;Palestinian Centre For Human Rights,2025-03-13;2025-03-18;2025-03-16,"A child was killed and his mother was injured when the occupation forces bombed their tent in Beit Hanoun.;Humanitarian Situation Update #273 | Gaza Strip;Israel Persists in Genocide by Escalating Killings, Bombings, and Starvation in Gaza",Local sources; OCHA,1,Beit Hanoun town,"in Beit Hanoun, north of the Gaza Strip.",Gaza Strip,Gaza ash Shamaliyah governorate,31.535298,34.535787,POINT (34.535787 31.535298),175390,Israel,666,Middle East,1,1,2025-03-13 00:00:00.000,2025-03-13 00:00:00.000,0,0,1,0,1,1,1,666,,israelcentral,64.81551910022839
4531,571310,ISR-2025-1-477-267,2025,True,Clear,1,234.0,234,Israel: Palestine,477.0,477,Government of Israel - Hamas,121.0,121,Government of Israel,209.0,209,Hamas,1,"""Wafa,2025-03-14,Four children killed in Israeli shelling south of Gaza City""",Wafa,2025-03-14,Four children killed in Israeli shelling south of Gaza City,Wafa,1,Gaza town,"near Subha al-Harazin School in al-Zeitoun neighborhood, south of Gaza City .",Gaza Strip,Gaza governorate,31.516667,34.45,POINT (34.45 31.516667),175389,Israel,666,Middle East,1,1,2025-03-14 00:00:00.000,2025-03-14 00:00:00.000,0,0,4,0,4,4,4,666,,israelcentral,69.97394873338341
4532,571320,ISR-2025-3-950-37,2025,True,Clear,3,121.0,483,Government of Israel - Civilians,121.0,950,Government of Israel - Civilians,121.0,121,Government of Israel,9999.0,1,Civilians,3,"""Wafa,2025-03-14,A young man was killed by Israeli occupation forces in Salem, east of Nablus."";""OCHA,2025-03-20,Humanitarian Situation Update #274 | West Bank"";""BtSelem,2025-03-14,'Omar 'Abd al-Hakim Dawood Shtayeh""",Wafa;OCHA;BtSelem,2025-03-14;2025-03-20;2025-03-14,"A young man was killed by Israeli occupation forces in Salem, east of Nablus.;Humanitarian Situation Update #274 | West Bank;'Omar 'Abd al-Hakim Dawood Shtayeh",The Ministry of Health; OCHA; btselem,1,Salim village,"on Salem town, east of Nablus",West Bank,Nablus governorate,32.209444,35.331667,POINT (35.331667 32.209444),176111,Israel,666,Middle East,1,1,2025-03-14 00:00:00.000,2025-03-14 00:00:00.000,0,0,1,0,1,1,1,666,,israelcentral,53.89667046885953
4533,571321,ISR-2025-1-477-268,2025,True,Clear,1,234.0,234,Israel: Palestine,477.0,477,Government of Israel - Hamas,121.0,121,Government of Israel,209.0,209,Hamas,3,"""Wafa,2025-03-14,A fisherman was killed after the occupation forces shelled his boat in the Sudanese Sea area, north of Gaza."";""OCHA,2025-03-18,Humanitarian Situation Update #273 | Gaza Strip"";""Palestinian Centre For Human Rights,2025-03-16,Israel Persists in Genocide by Escalating Killings, Bombings, and Starvation in Gaza""",Wafa;OCHA;Palestinian Centre For Human Rights,2025-03-14;2025-03-18;2025-03-16,"A fisherman was killed after the occupation forces shelled his boat in the Sudanese Sea area, north of Gaza.;Humanitarian Situation Update #273 | Gaza Strip;Israel Persists in Genocide by Escalating Killings, Bombings, and Starvation in Gaza",Wafa; OCHA; PCHR,7,Waters off Gaza coast,"near the Sudanese sea area, the Bahr al-Sudaniya area, north of Gaza City,",Gaza Strip,,31.516469,34.343629,POINT (34.343629 31.516469),175389,Israel,666,Middle East,1,1,2025-03-14 00:00:00.000,2025-03-14 00:00:00.000,0,0,0,1,1,1,1,666,,israelcentral,75.014523046302
4534,571330,ISR-2025-1-477-273,2025,True,Clear,1,234.0,234,Israel: Palestine,477.0,477,Government of Israel - Hamas,121.0,121,Government of Israel,209.0,209,Hamas,1,"""Wafa,2025-03-16,A martyr was killed in the occupation's bombing of a gathering of citizens in the central Gaza Strip.""",Wafa,2025-03-16,A martyr was killed in the occupation's bombing of a gathering of citizens in the central Gaza Strip.,Wafa,1,Juhr al-Deek village,"in the town of Juhr al-Dik, central Gaza Strip.",Gaza Strip,Gaza governorate,31.456782,34.442396,POINT (34.4423962 31.4567825),174669,Israel,666,Middle East,1,1,2025-03-16 00:00:00.000,2025-03-16 00:00:00.000,0,0,0,1,1,1,1,666,,israelcentral,76.29492815537897
4535,571323,ISR-2025-1-477-270,2025,True,Clear,1,234.0,234,Israel: Palestine,477.0,477,Government of Israel - Hamas,121.0,121,Government of Israel,209.0,209,Hamas,5,"""Wafa,2025-03-15,Nine martyrs, including three journalists, were shot by the occupation forces in Beit Lahia."";""Wafa,2025-03-16,Two citizens died of their wounds, and the body of a martyr was recovered in the Gaza Strip.  "";""OCHA,2025-03-18,Humanitarian Situation Update #273 | Gaza Strip"";""Haaretz,2025-03-15,Nine Killed in Israeli Airstrikes in Gaza, Including Journalists, Palestinian Medics Say"";""Palestinian Centre For Human Rights,2025-03-16,Israel Persists in Genocide by Escalating Killings, Bombings, and Starvation in Gaza""",Wafa;Wafa;OCHA;Haaretz;Palestinian Centre For Human Rights,2025-03-15;2025-03-16;2025-03-18;2025-03-15;2025-03-16,"Nine martyrs, including three journalists, were shot by the occupation forces in Beit Lahia.;Two citizens died of their wounds, and the body of a martyr was recovered in the Gaza Strip.  ;Humanitarian Situation Update #273 | Gaza Strip;Nine Killed in Israeli Airstrikes in Gaza, Including Journalists, Palestinian Medics Say;Israel Persists in Genocide by Escalating Killings, Bombings, and Starvation in Gaza","Local sources, the Indonesian Hospital, Wafa, OCHA",1,Beit Lahiya town,"in Beit Lahia, north of the Gaza Strip.",Gaza Strip,Gaza ash Shamaliyah governorate,31.546397,34.495142,POINT (34.495142 31.546397),175389,Israel,666,Middle East,1,1,2025-03-15 00:00:00.000,2025-03-15 00:00:00.000,0,0,8,2,10,10,10,666,,israelcentral,65.15370069917718
4536,571324,ISR-2025-1-477-271,2025,True,Clear,1,234.0,234,Israel: Palestine,477.0,477,Government of Israel - Hamas,121.0,121,Government of Israel,209.0,209,Hamas,2,"""Wafa,2025-03-15,12 martyrs since this morning: Three citizens, including a child, were martyred in the Gaza Strip."";""OCHA,2025-03-18,Humanitarian Situation Update #273 | Gaza Strip""",Wafa;OCHA,2025-03-15;2025-03-18,"12 martyrs since this morning: Three citizens, including a child, were martyred in the Gaza Strip.;Humanitarian Situation Update #273 | Gaza Strip",Medical sources; OCHA,1,Beit Lahiya town,"Near Erez crossing in the town of Beit Lahia, north of the Gaza Strip",Gaza Strip,Gaza ash Shamaliyah governorate,31.546397,34.495142,POINT (34.495142 31.546397),175389,Israel,666,Middle East,1,1,2025-03-15 00:00:00.000,2025-03-15 00:00:00.000,0,0,1,0,1,1,1,666,,israelcentral,65.15370069917718
4537,571325,ISR-2025-1-477-272,2025,True,Clear,1,234.0,234,Israel: Palestine,477.0,477,Government of Israel - Hamas,121.0,121,Government of Israel,209.0,209,Hamas,2,"""Wafa,2025-03-15,12 martyrs since this morning: Three citizens, including a child, were martyred in the Gaza Strip."";""Wafa,2025-03-16,Two citizens died of their wounds, and the body of a martyr was recovered in the Gaza Strip.  """,Wafa;Wafa,2025-03-15;2025-03-16,"12 martyrs since this morning: Three citizens, including a child, were martyred in the Gaza Strip.;Two citizens died of their wounds, and the body of a martyr was recovered in the Gaza Strip.",Wafa,1,Juhr al-Deek village,in the Jhar al-Dik area in the central Gaza Strip.,Gaza Strip,Gaza governorate,31.456782,34.442396,POINT (34.4423962 31.4567825),174669,Israel,666,Middle East,1,1,2025-03-15 00:00:00.000,2025-03-15 00:00:00.000,0,0,0,2,2,2,2,666,,israelcentral,76.29492815537897
4538,571340,ISR-2025-1-477-274,2025,True,Clear,1,234.0,234,Israel: Palestine,477.0,477,Government of Israel - Hamas,121.0,121,Government of Israel,209.0,209,Hamas,1,"""Wafa,2025-03-16,A martyr in an Israeli bombing south of Gaza City""",Wafa,2025-03-16,A martyr in an Israeli bombing south of Gaza City,Wafa,1,Gaza town,"near the Kuwait Junction, south of Gaza City.",Gaza Strip,Gaza governorate,31.516667,34.45,POINT (34.45 31.516667),175389,Israel,666,Middle East,1,1,2025-03-16 00:00:00.000,2025-03-16 00:00:00.000,0,0,0,1,1,1,1,666,,israelcentral,69.97394873338341
4539,571343,ISR-2025-1-477-275,2025,True,Clear,1,234.0,234,Israel: Palestine,477.0,477,Government of Israel - Hamas,121.0,121,Government of Israel,209.0,209,Hamas,1,"""Wafa,2025-03-16,Two citizens died of their wounds, and the body of a martyr was recovered in the Gaza Strip.  """,Wafa,2025-03-16,"Two citizens died of their wounds, and the body of a martyr was recovered in the Gaza Strip.",Wafa,1,Nuseirat refugee camp,her home in the Nuseirat refugee camp in the central Gaza Strip,Gaza Strip,Deir al-Balah governorate,31.447656,34.392875,POINT (34.392875 31.447656),174669,Israel,666,Middle East,1,2,2025-03-14 00:00:00.000,2025-03-16 00:00:00.000,0,0,1,0,1,1,1,666,,israelcentral,79.2682777126726
4540,571347,ISR-2025-1-477-276,2025,True,Clear,1,234.0,234,Israel: Palestine,477.0,477,Government of Israel - Hamas,121.0,121,Government of Israel,209.0,209,Hamas,3,"""Wafa,2025-03-17,Martyrs and wounded in the occupation's bombing of a gathering of citizens at Wadi Gaza Bridge in the central Gaza Strip."";""OCHA,2025-03-18,Humanitarian Situation Update #273 | Gaza Strip"";""Haaretz,2025-03-17,Five Reportedly Killed in Israeli Drone Strikes in Central, Southern Gaza""",Wafa;OCHA;Haaretz,2025-03-17;2025-03-18;2025-03-17,"Martyrs and wounded in the occupation's bombing of a gathering of citizens at Wadi Gaza Bridge in the central Gaza Strip.;Humanitarian Situation Update #273 | Gaza Strip;Five Reportedly Killed in Israeli Drone Strikes in Central, Southern Gaza",Wafa; OCHA,1,Wadi Gaza Bridge,"near the Wadi Gaza Bridge, central Gaza Strip.",Gaza Strip,Gaza governorate,31.455404,34.414752,POINT (34.414752 31.455404),174669,Israel,666,Middle East,1,1,2025-03-17 00:00:00.000,2025-03-17 00:00:00.000,0,0,0,3,3,3,3,666,,israelcentral,77.5618112415826
4541,571365,ISR-2025-1-477-280,2025,True,Clear,1,234.0,234,Israel: Palestine,477.0,477,Government of Israel - Hamas,121.0,121,Government of Israel,209.0,209,Hamas,1,"""Wafa,2025-03-17,Two martyrs and a number of wounded in Al-Bureij camp in the central Gaza Strip""",Wafa,2025-03-17,Two martyrs and a number of wounded in Al-Bureij camp in the central Gaza Strip,Wafa,1,Al-Burayij refugee camp,in Al-Bureij camp today,Gaza Strip,Deir al-Balah governorate,31.439531,34.402939,POINT (34.402939 31.439531),174669,Israel,666,Middle East,1,1,2025-03-17 00:00:00.000,2025-03-17 00:00:00.000,0,0,0,3,3,3,3,666,,israelcentral,79.64106762195097
4542,571366,ISR-2025-1-477-278,2025,True,Clear,1,234.0,234,Israel: Palestine,477.0,477,Government of Israel - Hamas,121.0,121,Government of Israel,209.0,209,Hamas,2,"""Wafa,2025-03-17,Two martyrs and a number of wounded in Al-Bureij camp in the central Gaza Strip"";""OCHA,2025-03-18,Humanitarian Situation Update #273 | Gaza Strip""",Wafa;OCHA,2025-03-17;2025-03-18,Two martyrs and a number of wounded in Al-Bureij camp in the central Gaza Strip;Humanitarian Situation Update #273 | Gaza Strip,Wafa; OCHA,1,Al-Burayij refugee camp,east of Al-Bureij refugee camp,Gaza Strip,Deir al-Balah governorate,31.439531,34.402939,POINT (34.402939 31.439531),174669,Israel,666,Middle East,1,1,2025-03-17 00:00:00.000,2025-03-17 00:00:00.000,0,0,1,1,2,2,2,666,,israelcentral,79.64106762195097
4543,571369,ISR-2025-3-950-38,2025,True,Clear,3,121.0,483,Government of Israel - Civilians,121.0,950,Government of Israel - Civilians,121.0,121,Government of Israel,9999.0,1,Civilians,2,"""Wafa,2025-03-18,A young man was killed and three others were injured by Israeli occupation forces in Qalqilya."";""BtSelem,2025-03-18,Khaled Saleh Musa Qur'an""",Wafa;BtSelem,2025-03-18;2025-03-18,A young man was killed and three others were injured by Israeli occupation forces in Qalqilya.;Khaled Saleh Musa Qur'an,"The Ministry of Health, Medical sources, btselem",1,Qalandiya town,the city of Qalqilya,West Bank,Jerusalem governorate,31.862889,35.208155,POINT (35.208155 31.862889),175391,Israel,666,Middle East,1,1,2025-03-18 00:00:00.000,2025-03-18 00:00:00.000,0,0,1,0,1,1,1,666,,israelcentral,47.05240508380295
4544,571371,ISR-2025-1-477-281,2025,True,Clear,1,234.0,234,Israel: Palestine,477.0,477,Government of Israel - Hamas,121.0,121,Government of Israel,209.0,209,Hamas,3,"""Wafa,2025-03-18,The death toll from the aggression on the Gaza Strip since dawn today has risen to 404 martyrs."";""OCHA,2025-03-18,Humanitarian Situation Update #273 | Gaza Strip"";""Haaretz,2025-03-27,In one of the Gaza war's most horrifying nights, the Israeli army killed nearly 300 women and children""",Wafa;OCHA;Haaretz,2025-03-18;2025-03-18;2025-03-27,"The death toll from the aggression on the Gaza Strip since dawn today has risen to 404 martyrs.;Humanitarian Situation Update #273 | Gaza Strip;In one of the Gaza war's most horrifying nights, the Israeli army killed nearly 300 women and children",Medical sources; OCHA,4,Gaza Strip,in the Gaza Strip,Gaza Strip,,31.425074,34.373398,POINT (34.373398 31.425074),174669,Israel,666,Middle East,1,1,2025-03-18 00:00:00.000,2025-03-18 00:00:00.000,0,0,33,0,33,33,33,666,,israelcentral,82.34932570567987
4545,571373,ISR-2025-1-477-282,2025,True,Clear,1,234.0,234,Israel: Palestine,477.0,477,Government of Israel - Hamas,121.0,121,Government of Israel,209.0,209,Hamas,5,"""Wafa,2025-03-18,More than 131 martyrs and dozens wounded: The occupation resumes its aggression on the Gaza Strip with a series of large-scale raids and fire belts."";""OCHA,2025-03-25,Humanitarian Situation Update #275 | Gaza Strip"";""@MiddleEastBuka on Twitter (X),2025-03-19,18-March-2025 night strikes"";""Airwars ,2025-03-18,ISPT180325t"";""Airwars,2025-12-19,ISPT180325zzz""",Wafa;OCHA;@MiddleEastBuka on Twitter (X);Airwars ;Airwars,2025-03-18;2025-03-25;2025-03-19;2025-03-18;2025-12-19,More than 131 martyrs and dozens wounded: The occupation resumes its aggression on the Gaza Strip with a series of large-scale raids and fire belts.;Humanitarian Situation Update #275 | Gaza Strip;18-March-2025 night strikes;ISPT180325t;ISPT180325zzz,Wafa; OCHA; AIrwars,1,Al Mawasi area,in the Mawasi area of ​​Khan Yunis,Gaza Strip,Khan Younis governorate,31.34822,34.256182,POINT (34.256182 31.34822),174669,Israel,666,Middle East,1,1,2025-03-18 00:00:00.000,2025-03-18 00:00:00.000,0,1,15,1,17,17,17,666,,israelcentral,95.26876714060575
4546,571376,ISR-2025-1-477-283,2025,True,Clear,1,234.0,234,Israel: Palestine,477.0,477,Government of Israel - Hamas,121.0,121,Government of Israel,209.0,209,Hamas,1,"""Wafa,2025-03-18,More than 131 martyrs and dozens wounded: The occupation resumes its aggression on the Gaza Strip with a series of large-scale raids and fire belts.""",Wafa,2025-03-18,More than 131 martyrs and dozens wounded: The occupation resumes its aggression on the Gaza Strip with a series of large-scale raids and fire belts.,Wafa,1,Gaza town,at a Gaza hospital as a result of the Israeli bombing that targeted the city.,Gaza Strip,Gaza governorate,31.516667,34.45,POINT (34.45 31.516667),175389,Israel,666,Middle East,1,1,2025-03-18 00:00:00.000,2025-03-18 00:00:00.000,0,0,5,10,15,15,15,666,,israelcentral,69.97394873338341
4547,571381,ISR-2025-1-477-285,2025,True,Clear,1,234.0,234,Israel: Palestine,477.0,477,Government of Israel - Hamas,121.0,121,Government of Israel,209.0,209,Hamas,1,"""Wafa,2025-03-18,More than 131 martyrs and dozens wounded: The occupation resumes its aggression on the Gaza Strip with a series of large-scale raids and fire belts.""",Wafa,2025-03-18,More than 131 martyrs and dozens wounded: The occupation resumes its aggression on the Gaza Strip with a series of large-scale raids and fire belts.,Wafa,3,Gaza governorate,in the southern Gaza Strip.,Gaza Strip,Gaza governorate,31.51065,34.46411,POINT (34.46411 31.51065),175389,Israel,666,Middle East,1,1,2025-03-18 00:00:00.000,2025-03-18 00:00:00.000,0,0,0,14,14,14,14,666,,israelcentral,69.9948896895523
4548,571382,ISR-2025-1-477-286,2025,True,Clear,1,234.0,234,Israel: Palestine,477.0,477,Government of Israel - Hamas,121.0,121,Government of Israel,209.0,209,Hamas,2,"""Wafa,2025-03-18,More than 131 martyrs and dozens wounded: The occupation resumes its aggression on the Gaza Strip with a series of large-scale raids and fire belts."";""Airwars ,2025-03-18,ISPT180325r""",Wafa;Airwars,2025-03-18;2025-03-18,More than 131 martyrs and dozens wounded: The occupation resumes its aggression on the Gaza Strip with a series of large-scale raids and fire belts.;ISPT180325r,Wafa; Airwars,1,Beit Lahiya town,"Al-Sultan area in Beit Lahia, Gaza.",Gaza Strip,Gaza ash Shamaliyah governorate,31.546397,34.495142,POINT (34.495142 31.546397),175389,Israel,666,Middle East,1,1,2025-03-18 00:00:00.000,2025-03-18 00:00:00.000,0,0,5,2,7,9,6,666,,israelcentral,65.15370069917718
4549,571384,ISR-2025-1-477-287,2025,True,Clear,1,234.0,234,Israel: Palestine,477.0,477,Government of Israel - Hamas,121.0,121,Government of Israel,209.0,209,Hamas,3,"""Wafa,2025-03-18,More than 131 martyrs and dozens wounded: The occupation resumes its aggression on the Gaza Strip with a series of large-scale raids and fire belts."";""OCHA,2025-03-25,Humanitarian Situation Update #275 | Gaza Strip"";""Airwars ,2025-03-18,ISPT180325u""",Wafa;OCHA;Airwars,2025-03-18;2025-03-25;2025-03-18,More than 131 martyrs and dozens wounded: The occupation resumes its aggression on the Gaza Strip with a series of large-scale raids and fire belts.;Humanitarian Situation Update #275 | Gaza Strip;ISPT180325u,Wafa; OCHA; Airwars,1,Gaza town,"Al-Tabi’in School, Al-Daraj neighborhood of Gaza City",Gaza Strip,Gaza governorate,31.516667,34.45,POINT (34.45 31.516667),175389,Israel,666,Middle East,1,1,2025-03-18 00:00:00.000,2025-03-18 00:00:00.000,0,0,5,20,25,31,25,666,,israelcentral,69.97394873338341
